X2.aminoadipate,3-phosphoglycerate,alpha.glycerophosphate,X4.pyridoxate,aconitate,adenine,adipate,alpha.ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,dCMP,DHAP.glyceraldehyde.3P,erythrose.4.phosphate,F1P.F6P.G1P.G6P,hexoses..HILIC.neg.,fumarate.maleate.alpha.ketoisovalerate,glucuronate,glutathione.oxidized,Glutathione reduced,GMP,guanosine,Hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose.5.P.ribulose5.P,sorbitol,succinate.methylmalonate,sucrose,thymine,UMP,UDP.galactose.UDP.glucose,uracil,urate,uridine,xanthine,taurocholate,glycodeoxycholate.glycochenodeoxycholate,taurodeoxycholate.taurochenodeoxycholate,phosphocreatine,X3.methyladipate.pimelate,6-phosphogluconate,alpha.hydroxybutyrate,X2.hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis.trans.hydroxyproline,ornithine,citrulline,taurine,X5.HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA.ADMA,NMMA,allantoin,anthranilic.acid,kynurenic.acid,X5.adenosylhomocysteine,carnosine,N.carbamoyl.beta.alanine,thiamine,niacinamide,betaine,choline,alpha.glycerophosphocholine,acetylcholine,creatine,creatinine,thyroxine,trimethylamine.N.oxide,hexoses..HILIC.pos.,adenosine,thymidine,xanthosine,X2.deoxyadenosine,X2.deoxycytidine,cAMP,cotinine,pipecolic.acid,pyroglutamic.acid,X1.methylnicotinamide,butyrobetaine,putrescine,methionine.sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine.isobutyrylcarnitine,valerylcarnitine.isovalerylcarnitine.2.methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,Sarcosine,beta.alanine,anserine,C14.0.LPC,C16.1.LPC,C16.0.LPC,C18.2.LPC,C18.1.LPC,C18.0.LPC,C20.4.LPC,C20.3.LPC,C22.6.LPC,C16.0.LPE,C18.1.LPE,C18:0 lysophosphatidylethanolamine (LPE),C20.4.LPE,C22.6.LPE,C32.2.PC,C32.1.PC,C32.0.PC,C34.4.PC,C34.3.PC,C34.2.PC,C34.1.PC,C36.4.PC.A,C36.4.PC.B,C36.3.PC,C36.2.PC,C36:1 phosphatidylcholine (PC),C38.6.PC,C38.5.PC,C38.4.PC,C38.2.PC,C40.6.PC,C14.0.SM,C16.1.SM,C16.0.SM,C18.2.SM,C18.1.SM,C18.0.SM,C22.1.SM,C22.0.SM,C24.1.SM,C24.0.SM,C34.2.DAG,C34.1.DAG,C36.2.DAG,C36.1.DAG,C14:0 cholesterol ester (CE),C16.1.CE,C16.0.CE,C18.3.CE,C18.2.CE,C18.1.CE,C18.0.CE,C20.5.CE,C20.4.CE,C20.3.CE,C22.6.CE,C46.2.TAG,C46.1.TAG,C46.0.TAG,C48.3.TAG,C48.2.TAG,C48.1.TAG,C48.0.TAG,C50.3.TAG,C50.2.TAG,C50.1.TAG,C50.0.TAG,C52.5.TAG,C52.4.TAG,C52.3.TAG,C52.2.TAG,C52.1.TAG,C54.7.TAG,C54.6.TAG,C54.5.TAG,C54.4.TAG,C54.3.TAG,C54.2.TAG,C54.1.TAG,C56.8.TAG,C56.7.TAG,C56.6.TAG,C56.5.TAG,C56.4.TAG,C56.3.TAG,C56.2.TAG,C58.8.TAG,C58.7.TAG,C58.6.TAG
5.5965611,5.6152198,6.2935174,6.5047097,5.258326,5.9885309,5.9114368,5.9711566,6.145813,5.2037482,5.5079719,6.3634602,6.1373964,6.2004032,5.460387,5.7682874,6.0045231,5.7126676,5.1300377,6.2071752,6.0555374,5.9323794,6.0737253,6.2929875,6.1976483,5.0022687,6.5285152,5.7618448,5.5140076,5.7778207,5.294199,6.2101631,5.8799379,5.8839763,6.1671627,5.3485267,5.665073,5.5464977,5.1907477,5.7147201,5.4295476,5.6549321,6.1462955,6.1680957,5.1600673,4.9959814,5.7991507,4.714495,6.3333985,5.668234,5.2453793,5.0650046,5.9657509,5.003578,6.0376801,6.4545041,5.4174122,5.6471532,5.8864539,6.1075778,6.1749372,5.9043567,5.544822,5.6672941,6.116102,6.2505121,6.0668467,5.2967855,5.7690576,5.2036274,5.5363423,5.4671989,5.4614009,5.5260119,5.452708,5.73193,5.772673,6.3437719,5.3182881,5.9832856,6.0760734,5.8800577,5.484876,6.3188402,6.0820564,5.4479312,5.9414264,5.2913589,5.07674,5.249684,5.71969,4.5979338,6.4382359,5.2155064,5.2906209,5.4362324,5.5873765,5.4945725,6.1340766,5.1163965,6.3418588,5.5692893,5.2589191,5.3336964,6.304967,5.213059,5.4029182,5.9180096,5.2991552,5.6037844,4.9618452,5.8626491,6.844546,5.3191525,5.0509595,7.311232,5.6300693,6.2598392,5.4787944,5.5636599,5.6654751,5.3512194,6.0556987,6.0087199,6.4779955,6.2054598,6.6517689,6.5630734,6.7053643,6.9858822,6.7228596,6.7455531,5.848237,5.7178746,6.0078668,5.5979296,6.1351989,5.8414406,5.452455,5.9996153,5.3913431,5.5314343,5.4091553,5.803243,5.5560996,5.3350112,5.6092867,5.8695178,5.2009427,6.0427837,6.1943672,6.0258984,5.9187422,5.8787497,6.58782,6.0331808,6.1339231,6.1126349,6.0864151,6.0670123,6.1334667,6.2265309,6.106934,6.0593667,6.1052564,6.3800379,6.0258665,5.9475984,5.7697878,6.4727126,6.1952887,6.1277145,6.2274544,6.1785062,6.1080458,6.4727138,7.0270634,6.8282235,5.1863032,5.8455513,5.6508295,5.551563,5.1058493,5.358561,5.15204,5.1061111,5.3027701,5.3398629,5.0886424,5.0935336,5.471432,5.7735429,5.9734926,5.8138172,5.8972564,5.8847842,5.8276221,5.6772239,5.5361917,6.0090861,5.9002251,5.5491739,5.7298625,6.1282545,6.1676214,5.921503,5.9510433,5.8589008,6.1717661,6.2353203,6.3386797,6.1514628,6.1373569,6.2645891,6.1811833,5.9432399,6.1561048,6.305154,6.4094439,6.5373025,6.2983227,6.2145229,6.5703236,6.6367288,6.6588995
6.0983353,6.1399838,6.1623566,6.5489486,6.079133,5.8134432,5.9217263,6.3568367,5.6699671,5.2641749,5.4773591,5.5251142,5.6097043,5.2893078,5.6330935,6.2959886,6.1870538,5.9889287,6.0228081,5.9158564,6.2904658,5.6409082,5.5900907,5.9426286,5.7448984,6.2848405,6.2938395,6.1474243,5.9040301,6.0458458,6.0386389,5.9979952,5.7724047,6.0599673,5.9557281,6.1478796,6.2966212,6.0641535,6.2121654,6.0846151,5.8995296,6.7045309,5.6767267,5.9497849,6.1789513,6.484358,5.212739,6.2454462,5.6953894,6.3215895,5.0540852,5.0590033,6.1284075,5.6016145,6.0811087,6.3104397,6.1566192,6.0522008,5.9088978,6.17816,5.6263631,5.5704709,5.1295749,5.5912446,5.8517951,5.5445827,5.4932373,5.8615418,5.9800268,5.9735981,5.7631029,5.2303447,4.159326,5.5077111,5.2655583,5.7700063,6.0906396,5.6318953,6.5474437,6.2893138,6.151855,6.226431,7.0781302,6.6691332,6.1195526,6.2226756,5.4899304,6.1238259,6.1380537,6.2308382,6.0064515,6.4860075,5.5447485,6.1646867,5.9470186,5.6154337,5.3139002,6.3199879,6.3207145,6.4981714,6.3763009,5.7643419,6.0683555,6.246527,6.0901688,5.9721223,6.0886793,5.7300282,6.319296,6.3661897,6.1082294,5.7075763,5.9121656,5.87584,5.4100063,3.3284205,6.4491159,5.8839763,5.6420122,6.4497895,6.2791269,5.7282565,5.9971567,6.3340999,5.6836551,6.137946,5.9476959,5.4029,5.3233041,6.0417563,6.1024989,5.3925425,5.9178858,6.2326018,6.39803,6.0898352,5.9952787,5.5248292,5.7751222,5.7416796,5.6642093,5.6186944,5.6582124,5.5623939,5.5887529,5.7164259,5.7317471,5.7319134,5.5559915,5.1029809,5.7733192,5.76122,5.6916122,5.8608654,5.954716,5.8115189,5.7840377,6.2368215,6.081983,5.9109718,5.743122,5.7548268,6.2421629,6.1623546,5.9675368,5.4131512,5.8792871,5.7711004,5.9760127,5.628922,5.8680559,6.0360192,5.5341136,5.9989215,5.725683,5.478245,5.3694215,5.2726488,5.2885257,5.4219169,5.4845846,5.9463734,5.9480771,5.9928517,6.0312425,6.1074223,6.0578327,5.9303695,6.0907161,6.0944086,6.1801742,6.1803584,5.6317018,5.4460281,5.5712383,5.2333307,5.2472002,5.2669749,5.5717472,5.1396482,5.2285189,5.4208961,5.490728,5.3817372,5.1563258,5.1320817,5.2262151,5.4815677,5.8227787,5.7275331,4.9811516,5.5512771,5.272577,5.4530554,5.5855492,5.3167799,6.2002958,5.762349,5.6481299,5.4814272,5.4124014,5.742757,6.1386278,5.8929916,6.0237674
5.6368781,5.5782578,5.6010241,5.6705772,5.8164658,4.774458,5.8352249,5.7141717,6.005634,5.829789,5.8826476,5.3405967,5.7658342,5.5925253,5.4727477,6.2750626,6.1641454,6.1725043,6.0506621,5.7811338,5.7152847,6.0049124,5.8627311,5.6749263,5.4284148,5.9189529,5.5804567,5.7754039,6.5203206,5.6781133,5.5862865,5.7570371,5.8914133,6.1223448,5.8207538,6.0146673,5.4584638,6.2664676,5.7168658,5.7306282,5.6942211,6.344157,5.6933512,5.6416819,5.8442176,6.2189207,5.6503516,5.9020067,5.6959213,5.8483766,5.7477214,6.1791661,5.8930263,5.5628876,5.7632046,5.6117511,5.8573704,5.5692226,6.1504287,6.2033202,6.0178977,6.1893418,5.9586114,6.1006716,5.9733747,5.3048276,6.1922863,6.0416233,5.9220829,6.2856591,6.225348,5.9578099,5.9067968,6.1708303,6.0847973,6.0563398,6.009689,5.0319246,5.9766902,5.7691806,6.0234465,5.6779359,5.7922942,5.5638809,6.0241539,5.8545362,5.8750903,5.8808843,6.0954505,5.908565,5.8585572,5.9882696,5.6527311,5.7804673,5.4468919,6.1422695,6.2983484,6.3351625,6.1276916,5.9451396,5.910507,5.9071419,5.8413757,5.8867936,5.7695209,6.1475474,5.6949315,5.5834218,5.8848162,6.0529428,6.2882815,6.5127887,5.9583062,5.1115947,6.0264003,6.4063529,6.4647145,5.6037083,5.9413471,6.1871712,5.9767282,5.7235929,5.8679404,5.788001,7.5055217,5.7664554,5.5871124,5.7842874,5.1089045,4.9482401,5.281273,5.3988096,6.0323035,6.1392189,6.0820486,5.6206763,5.6707008,5.7659545,5.7783929,5.6253192,5.6945226,5.9156715,5.6638754,5.8192065,5.5196669,5.9968306,5.9401503,5.7191884,6.1449769,6.3530309,5.8365584,5.7739174,5.88997,5.5013746,5.7630165,5.7945424,5.8469166,5.780949,6.0557739,5.9757735,5.7905424,5.9700708,6.0072539,6.0953422,6.0185485,5.8251593,6.0089163,5.9525433,5.8351343,5.9981904,5.3728723,5.7668383,5.8527873,6.0580682,5.7443105,5.7872468,6.0959814,5.9205971,5.8695273,5.5308549,6.0844099,6.0301546,6.0642451,5.8396973,6.0563556,6.0500834,6.1333661,6.5421888,6.0155914,6.0325991,6.4816621,5.981021,5.8031236,5.5170244,5.7826683,5.800911,5.7478726,5.7319686,5.8590458,5.8201625,5.8174638,5.8855309,6.044641,5.8855867,6.2963886,5.8780507,5.8839763,6.0694742,5.6959539,5.6640724,6.2572864,6.1013719,5.9319368,6.0502264,6.0372434,5.7182954,6.0122375,5.9124229,6.160036,6.0373179,6.0510572,5.9707921,5.8510776,5.917349,6.1298267
6.1242618,5.9684043,5.8268701,6.2845949,5.9636188,6.0426505,5.8839763,5.8240824,5.9077356,5.8135185,5.8565933,5.6215178,6.8377068,5.6367583,5.0535311,5.7361528,6.058199,5.8345578,5.5454102,5.8236831,6.0389965,6.2140165,6.0693582,5.6920751,5.8363929,5.9242265,5.271892,5.6042069,5.9898705,5.7516614,6.1132223,5.8695419,5.9826712,5.9163056,5.8202222,6.2687251,6.1635385,5.6859574,5.8503436,6.0639675,5.5353814,5.6515058,5.7017108,5.9285016,5.9039525,6.0715644,5.1037517,5.7432557,5.8190663,5.8212843,4.2527955,6.3695687,5.8623697,5.1482309,5.882761,5.7060723,5.9048437,5.4833818,6.1502782,6.4409383,5.4629965,6.53274,5.892453,5.9831523,5.8975609,6.0223576,5.5899138,6.015764,5.7448006,6.0895369,6.1848004,5.8790795,5.9162008,6.1984353,6.1148112,6.2009032,6.1734299,6.0461897,6.0120372,5.9784443,6.0193161,5.9378338,6.5946779,7.2066921,6.0873336,5.9417691,6.3453328,5.9795554,5.9940352,5.8383891,5.6383789,5.7108779,6.2421724,5.7545915,4.7324107,5.9615515,5.7669405,6.0653329,5.6772494,5.6426529,5.3884491,6.1549373,5.9671864,5.8814259,5.8558915,5.4419196,5.7299484,5.2491914,5.6450171,5.9010624,5.4628881,5.8143161,6.0199551,5.8660002,5.7093589,7.0505774,6.4137591,6.1802101,5.5205808,6.1161166,6.5983259,6.560694,6.0753152,6.3928041,5.8233023,6.2426541,5.8905975,5.2859202,5.4373167,5.166718,5.4074016,5.2347093,6.4396404,6.3020648,6.4759892,5.8875897,6.006102,5.8609388,6.2987751,6.2426889,6.1785396,6.268068,6.0188289,6.1760622,6.1197893,6.2885095,6.1089418,6.2777859,5.7207117,5.549792,5.6989671,5.9199508,6.0723661,5.5006356,5.5839321,5.7614041,5.9149363,5.7395575,5.9501666,5.9346611,5.8006987,6.0012695,6.1810443,6.0470165,5.6952227,6.0777873,5.876236,6.0514297,6.0631815,5.9841551,5.5975569,6.0418222,6.2148879,5.9269284,5.7890142,6.0510467,6.1718803,5.6144038,5.4808717,5.6126346,5.768101,6.2503544,6.0359933,6.1091337,6.0492644,6.0371719,6.1141702,6.0701083,6.17252,6.1368329,6.1845779,6.6017599,5.48273,5.5056202,5.6844474,4.9744913,5.3911172,5.5806488,5.9378082,5.1882263,5.3933965,5.6755525,5.8330178,5.8593802,5.2969172,5.3145254,5.3773143,5.5693889,5.4718395,5.6639982,5.4372083,5.2878208,5.2736141,5.5790115,5.6502259,5.1315821,5.2046229,5.3178142,5.1652953,4.9592745,5.2949768,5.6947378,5.459617,5.0985367,5.3890485
6.0745652,5.9761407,6.8465356,6.1721074,5.9527524,6.6558391,6.1084654,6.0014862,5.9889681,5.9178346,5.6987805,6.050376,5.4849162,6.2979385,5.7510322,5.8308164,6.151367,5.646283,5.4912625,5.9934268,5.6842981,6.0227775,5.7399519,5.8270073,5.3589293,5.2267703,7.1588563,5.8839763,5.3521539,5.872263,6.0036236,5.7287656,5.7837901,5.3571552,6.167825,5.3405673,6.1920666,5.6401487,5.721861,5.2684528,5.9173824,6.1297028,6.4048878,6.0498825,5.4341899,5.5633477,5.1884934,5.3082907,6.0419106,5.7263588,5.4450491,5.1899549,6.2627481,5.9678161,6.3611917,6.1636359,5.834238,6.0916364,5.5996065,4.9055761,5.9640178,5.6868877,5.4581198,5.7926227,6.0641206,5.8764946,5.9144892,5.362397,5.9154129,5.4267716,5.6401595,5.5156167,5.5727317,5.4793768,5.4139567,5.595948,5.7288572,6.009668,5.867297,5.940716,6.197608,6.1588981,5.0598071,6.1850174,6.3534925,5.6728196,5.3683876,5.536671,5.3925009,5.3610661,5.8909631,5.2767934,6.2285845,5.3735238,6.0048969,5.5515386,5.6592847,5.6543255,5.8666921,6.290752,6.4824128,5.8399113,5.3952347,5.4813097,6.1639069,5.6580214,5.3995248,5.2318894,5.6079463,6.3767751,4.3824723,6.3286405,6.2975489,5.3942925,5.5843347,4.480636,5.7033353,6.3183554,5.612732,5.8817781,5.8791022,5.4923192,5.5778547,6.3373869,5.0187233,5.768238,5.5776299,6.1069727,5.9659915,6.070447,5.8507728,5.6235525,6.5494472,5.9454646,5.9244491,5.6049051,5.9879485,6.0045121,5.8281914,6.2736521,5.4987516,5.9395892,5.5604263,6.2406098,5.7988053,6.2731532,6.2019175,5.7980943,6.2650567,6.5433499,4.8308607,5.6771666,6.3427685,5.8683863,5.6303324,5.6459384,5.8707698,6.3601715,6.3094364,6.1680739,5.7095973,5.8979909,6.1213556,6.2393837,6.1511312,5.3979496,6.0932384,5.5360354,5.6164695,5.8801345,5.1691304,6.362374,6.3624672,6.0750858,5.6756361,5.4730015,5.4390086,6.7991773,5.980839,5.9151039,6.2711913,5.8644455,5.3072315,5.3714122,5.4333322,5.2145781,5.2997199,5.5294972,5.3581726,5.065168,5.5472717,5.4542284,6.0962266,5.9473515,6.1049635,5.638277,5.7064485,6.1120599,5.9479852,5.9252956,5.9617378,6.2254591,6.3281814,6.2875678,6.2995688,6.1018539,6.2702891,6.2489987,6.3332599,6.3904851,6.8757009,6.5299512,6.1595573,6.4144471,6.141697,6.610308,6.6706584,6.7274544,6.6821648,6.5192502,6.2590488,6.4585349,6.7004844,6.4626863,6.8375274
5.9820465,5.9261043,6.509196,5.56786,5.7729708,5.8485985,5.8484402,6.3556228,5.7700239,5.798724,6.0363667,5.8017575,6.4565405,5.5004173,5.8031471,5.8360234,5.5016998,5.4385319,5.4082885,5.8870774,5.6856273,5.579018,5.7833055,5.5472469,5.8525157,5.8196741,5.836283,5.8193058,5.9310064,5.9489756,5.6744121,5.9655759,5.7434153,5.4571695,5.7059536,6.0336745,6.1000325,5.7976304,5.8428797,5.9769212,5.7076453,6.4594105,5.2842293,5.8409342,5.7757843,6.0238235,6.4106037,5.9693781,5.8122198,5.9932309,3.6524025,6.2394805,5.8510084,5.5595108,5.788973,6.1222984,6.2561965,5.9424321,6.1000778,6.0185614,5.7650827,6.1692028,5.7602625,5.7116395,5.9603523,5.619434,5.9159956,6.1102675,5.8926529,6.0150542,5.9607821,5.7320372,5.7385945,6.0587404,6.0070388,6.0358972,6.0067622,5.4545118,5.9273813,6.2030218,6.0653695,5.9868005,5.8076476,5.9118125,5.9197551,5.9004923,6.1238973,6.0204349,6.0701581,5.9811438,5.882653,6.1813039,5.9731976,5.9703785,7.1055381,5.8461363,5.9086574,6.0048217,5.5560999,5.7127157,4.0559698,5.8705783,5.9163711,6.0411076,5.8015734,5.2226492,4.4813224,7.061425,6.0172831,6.4199495,6.2437138,5.5867922,5.2927737,6.3853181,5.790492,4.6861351,6.136272,5.9082506,5.461963,5.9181101,6.3865254,6.5925951,6.2832396,6.3487072,5.8854968,5.8839763,5.9773257,5.3110858,5.6887463,5.1555207,5.3820891,5.0370573,5.7102077,6.1256888,5.9092135,5.9430664,6.1074424,6.1224626,6.3396271,6.001298,6.0143456,6.2896304,5.9687103,6.2186451,5.7464586,6.5492527,6.0472773,6.2971617,5.8391161,6.0254958,5.8902083,5.9772608,5.7431724,5.931609,5.7976062,5.8329545,5.8920512,5.5384928,5.8648901,5.8200271,5.7137037,5.8595006,6.0419653,5.7334302,5.6636892,5.6863199,5.7643938,5.9345335,6.0561549,5.9503662,6.0038192,6.1697637,6.0423107,5.7622313,5.7092849,6.0226343,5.8612421,4.818614,5.8936137,5.5608256,5.8491675,6.1968186,5.968925,5.9622183,6.1260771,6.0244845,5.9822265,6.0469971,6.1125678,6.0798473,6.1891538,6.3026236,5.9239251,5.8861953,6.0709263,5.5315984,5.7377405,5.8525047,5.997997,5.601172,5.8722547,5.8599239,5.9363414,5.5767808,5.7468934,5.7808647,5.7315172,5.7484765,5.6030708,5.6890742,5.7329171,5.4615666,5.591606,5.5801472,5.653228,5.684834,5.482662,5.7444999,5.5259797,5.5713869,5.4287947,5.3909507,5.3675572,5.6598062,5.247588
6.1715928,6.2095793,6.0466472,5.3123669,6.451396,5.902557,5.8291009,6.3827088,6.2730366,6.3273865,6.3803491,6.1543092,6.9158756,6.3326436,5.8846578,5.6855412,5.9400955,5.8151498,5.4791247,6.2658662,5.9396947,6.4045962,6.3105905,6.3357838,5.7704634,5.3417928,5.3300055,5.7002245,5.7978873,6.0842059,6.3015798,6.2187663,6.3503708,6.2197791,5.7562549,5.2043111,6.5261505,5.436232,5.6868977,5.9567575,5.9605662,6.1861792,6.194196,5.6152264,5.8844902,5.6119288,5.8634675,5.8434904,6.7449549,5.530617,5.7894503,6.691041,5.7456786,5.7997397,5.8121795,5.8358563,6.6065763,6.1288388,5.7328742,6.8100203,5.6472751,5.3715084,5.6879223,6.4631107,6.331632,6.481369,5.9783537,5.8492104,6.2687517,5.1478068,5.0999857,5.9634042,6.1034408,5.1439129,5.8725505,5.3961574,6.480534,6.480398,5.9895457,5.9286923,6.226088,5.4062328,5.3672228,6.1183282,5.9880611,5.7021689,6.6068059,6.2172173,6.3338756,5.6984634,5.8830762,5.6181921,6.6149886,5.6389465,6.3266458,5.7068677,5.8464927,5.9092776,5.5100957,6.0648157,3.7968762,6.4960455,6.1066111,5.8763066,5.6430248,5.1290453,4.4684589,5.9767606,5.7139767,5.8451997,6.9654044,6.7270892,5.4949625,6.5392198,6.1090528,4.9881872,6.4888418,6.0541477,5.8286487,6.3803507,6.6067129,6.6324071,6.2854262,5.5869421,5.9480854,5.7015391,5.4669518,6.2060628,6.0111676,5.1699058,5.5224325,5.325189,5.7554657,6.3472138,6.8236549,5.7811027,5.733189,6.2173605,6.0499179,6.0976668,6.0235829,5.8278249,6.0085533,5.8071574,6.0481288,6.6072575,6.6600015,6.1580856,6.2803258,6.8683587,6.497343,6.1831059,5.7889781,6.1594743,6.3354672,6.1965417,5.971185,5.9473142,5.8608176,6.0136434,6.1159069,5.9600578,5.6612558,5.7670089,5.8839763,6.4498033,5.4672981,5.9557041,6.1737316,5.8533017,5.7320836,5.8984633,5.6070798,6.1199349,6.210693,5.765193,5.6336084,5.3570553,6.2008391,6.2570823,6.0302005,6.0761159,5.8240275,5.7199233,5.5664203,5.7070772,5.8824836,5.6056138,5.5525635,5.5216722,5.7701283,5.6205198,5.6599223,5.6256857,5.7998829,5.4721762,5.7852964,5.5788315,5.2039128,5.7822026,5.9412079,5.5767796,5.3605602,5.7566149,5.7703452,5.8708777,5.8613222,5.5049641,5.974146,5.5786476,5.6010356,5.7974137,5.9295733,5.895013,5.5891177,5.7396636,5.789065,5.6814018,5.7360403,5.9204785,6.1875518,6.1641731,5.7077343,5.5645221,5.6574578
6.141787,5.6603105,5.2573068,6.5896199,5.6815145,5.9813246,6.1912986,5.5434667,6.141492,5.2505617,5.1144514,5.917779,6.4516381,5.4317595,6.3046498,5.7821876,6.0262635,5.7645836,5.3414481,5.9050878,5.8459546,5.523931,5.688087,6.1284664,6.302493,5.5090222,5.8222609,6.0483799,6.192789,5.115833,5.2152374,5.4573327,5.5627245,5.3042648,6.227983,6.2288965,5.770854,5.4098176,5.1502523,5.3116993,5.5178137,6.2106985,6.5077821,5.3942634,5.3412772,4.9339729,5.8109419,5.0181021,6.2419778,5.6688181,5.3655256,5.6310475,6.1614602,6.3373391,6.3668209,5.5023484,5.8773457,5.9160317,5.4264376,5.541625,5.7223384,5.3784703,4.9620471,5.7627254,5.6721517,5.4957764,4.8147685,5.1118539,5.6400925,5.185508,5.3964736,5.1910923,5.1690827,5.1324123,5.1588172,5.2627107,5.2225476,5.7978937,5.3597838,5.2380406,5.471805,6.2692575,6.3055573,5.8248619,6.2687346,5.4533687,5.223781,5.0776402,4.9873655,5.1614558,5.86408,4.5700504,5.9843348,5.1670774,5.3574764,5.2533145,5.248667,6.1654088,5.9901581,5.6132294,6.3898281,5.7708687,5.3823153,5.557401,6.2030614,5.5718084,5.8471318,5.8613293,5.8468436,5.3399218,4.7086576,6.2514491,6.5569506,5.0808033,4.9779509,4.4396482,5.5893497,5.6921663,5.4401248,5.5949548,5.797196,5.6098724,6.0338019,5.6175849,5.4844349,6.2811082,5.9173857,6.6233451,6.9814599,6.9584896,6.8495609,6.3296243,6.3675686,5.7106643,5.5357626,5.7077361,6.2762142,5.9031542,5.982898,6.1546517,5.6583567,6.0173241,5.7527692,6.3673309,5.648719,6.2739691,6.0686883,6.2557321,5.9449382,6.4135999,5.8189779,6.0699416,6.3313397,6.0262703,5.8498554,6.0514298,6.2534311,6.2524001,6.3872202,6.2980685,5.8839763,6.2545732,6.323619,6.2419206,6.0865,5.6939969,6.4156549,6.0713613,6.2724541,6.2689669,5.9649561,5.9514867,5.8975575,6.3458144,5.7808315,5.9253619,6.2891011,6.469066,6.2966092,6.3019631,6.5084889,5.8713207,5.3693266,5.1016077,5.4585462,5.2511576,5.2377576,5.4871189,5.4798527,5.3120605,5.4812325,5.3983326,6.3315597,6.5591338,6.6052905,6.3533513,6.3340025,6.7176493,6.96758,6.1983242,6.297684,6.8238211,6.9504284,6.6605524,6.3022163,6.1528597,6.4498046,6.8793098,6.6233251,6.6896227,6.2527866,6.3492087,6.2399121,6.6085458,6.9477905,6.7164136,6.726752,6.6201309,6.6134504,6.4553292,6.2355482,6.6669343,6.7219689,6.5791081,6.4996385
6.2008644,5.8403249,6.113669,6.1331724,6.4260413,5.5969198,5.7955242,5.877355,5.8486642,6.1499861,6.2421117,5.92452,6.2904207,5.9331059,5.6035551,5.6099249,5.9911757,6.0959697,5.9798753,5.8133631,5.7856317,5.9772077,6.1778118,5.9887201,6.3147999,5.7500409,4.8822956,5.9811105,5.4811785,5.756459,5.6920887,5.8588817,6.2266977,6.4243638,5.9320773,5.7326081,5.5641669,5.7911438,5.9468171,5.8010958,5.848254,5.3904999,5.8547766,5.9277014,5.0411576,5.6919982,5.9202868,5.8594777,5.9142098,5.8778528,5.9957761,5.6626756,5.7707493,7.1507323,5.8714194,5.5560111,5.8517736,5.6944097,6.0882526,5.7488392,6.1481366,6.027854,5.9429293,6.0573005,5.9890611,6.2676391,6.1207279,5.8380023,6.075553,5.8607925,5.8049464,5.8017682,5.8367114,5.7181023,5.78705,5.818111,5.8150263,6.168378,5.8566327,5.9806545,5.9975868,5.695182,4.8608828,6.1910129,5.8480495,5.8749023,6.446102,5.9187751,6.0636041,5.8990608,5.8150934,5.9142931,5.9939323,5.9112145,7.1017087,5.8278258,5.6677458,5.8056725,5.8742518,5.5855156,6.3134399,5.6977577,5.8591002,6.1302302,5.8285268,6.1086154,6.0014793,5.5367858,5.7981741,5.8605145,4.7553839,5.9255734,6.0219462,5.6361346,5.8410089,7.2215342,5.7772964,5.9772593,6.0796633,5.9878319,6.1643664,6.0248783,6.0097655,5.7623074,5.8142696,5.6871719,5.9179002,5.9585856,5.4531322,5.2682733,5.5929142,5.5481852,5.9272822,5.7753822,6.0222591,5.9224798,5.8109152,5.8738366,5.9240638,6.0561571,6.0257637,5.9603721,6.0347975,5.804672,6.0123157,5.6351402,6.0697353,6.0985307,5.9665055,6.1430842,5.6828773,5.8825671,5.8806804,5.7393657,6.0600227,5.9284835,5.9286692,6.1354619,5.7493878,6.1072009,6.0225474,6.0563806,5.7540352,5.8400959,5.8246075,5.8992386,5.9963841,5.8027529,6.027208,5.8839763,6.0054007,5.806007,5.4988016,6.1417425,6.0449879,5.8882915,5.91272,5.6226602,6.1939559,5.9770773,6.1449612,6.5421617,6.2054633,6.0162476,6.1751314,6.2719631,6.364941,6.5299765,6.4771302,6.2264326,6.7940454,6.6935507,5.8581482,5.7160147,6.1287215,5.5132977,5.5222669,5.5588268,6.0751932,5.5664967,5.4938483,5.9137364,6.1472972,5.7398572,5.5800517,5.4549846,5.6658475,5.9193303,5.4514002,5.5204033,5.2058784,5.5837539,5.6146738,5.6907951,5.9554209,5.9906488,5.9513441,5.4395531,5.7454049,5.6933944,5.7491368,5.5381291,5.6557062,5.6524835,5.6087829
